workType,filename,parent,collectionCallNumber,series,subSeries,title,description,description,creator,contributor,dateCreated,subjectName,subjectTitle,subjectPlace,subjectTopic,language,resourceType,physicalFormat,physicalDescription,publisher,publisherHomepage,rightsStatement,rightsHolder,accessRights,rightsStatus,relatedResource,accessionNumber,masterFilename
work,dc1_750_0343.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",California,"Lake Arrowhead, California: view of lake from shore road","View in tinted lantern slide, ca. 1920-1940",,info:lc/authorities/names/n2013035337; Putnam & Valentine,,1920,,,http://www.geonames.org/5364413/lake-arrowhead.html,info:lc/authorities/subjects/sh85074030; info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85074392; info:lc/authorities/subjects/sh85074030,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.750.0343L,dc1_750_0343.tif
work,dc1_750_0344.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",California,"Palm Springs, California. El Mirador Hotel (closed in 1973\; burned in 1989): exterior, with garden and tower","View in tinted lantern slide, ca. 1928-1940. The El Mirador Hotel was built ca. 1928.",,info:lc/authorities/names/n2013035337,"Walker, Albert Raymond (American architect, 1881-1958); Eisen, Percy Augustus (American architect, 1885-1946)",1940,,,http://www.geonames.org/5380668/palm-springs.html,info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300018159; info:lc/authorities/subjects/sh85026282; info:lc/authorities/subjects/sh85053101; info:lc/authorities/subjects/sh92003550; info:lc/authorities/subjects/sh85074420; info:lc/authorities/subjects/sh85062487,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.750.0344L,dc1_750_0344.tif
work,dc1_750_0345.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",California,"Palm Springs, California. El Mirador Hotel (closed in 1973\; burned in 1989): exterior, entrance","View in tinted lantern slide, ca. 1928-1940. The El Mirador Hotel was built ca. 1928.",,info:lc/authorities/names/n2013035337,"Walker, Albert Raymond (American architect, 1881-1958); Eisen, Percy Augustus (American architect, 1885-1946)",1940,,,http://www.geonames.org/5380668/palm-springs.html,info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300018159; info:lc/authorities/subjects/sh85026282; info:lc/authorities/subjects/sh85053101; info:lc/authorities/subjects/sh92003550; info:lc/authorities/subjects/sh85074420; info:lc/authorities/subjects/sh85062487,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.750.0345L,dc1_750_0345.tif
work,dc1_750_0346.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",California,"Palm Springs, California. El Mirador Hotel (?): hotel management sign, ""We wouldn't want you to look like this.""","View in tinted lantern slide, ca. 1920-1940",,info:lc/authorities/names/n2013035337,,1920,,,http://www.geonames.org/5380668/palm-springs.html,info:lc/authorities/subjects/sh85062487; info:lc/authorities/subjects/sh85122412,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.750.0346L,dc1_750_0346.tif
work,dc1_750_0347.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",California,"Palm Springs, California. El Mirador Hotel (closed in 1973\; burned in 1989): exterior, dining area with large umbrellas","View in tinted lantern slide, ca. 1928-1940. The El Mirador Hotel was built ca. 1928.",,info:lc/authorities/names/n2013035337,"Walker, Albert Raymond (American architect, 1881-1958); Eisen, Percy Augustus (American architect, 1885-1946)",1940,,,http://www.geonames.org/5380668/palm-springs.html,info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300018159; info:lc/authorities/subjects/sh85026282; info:lc/authorities/subjects/sh85053101; info:lc/authorities/subjects/sh92003550; info:lc/authorities/subjects/sh85098714; info:lc/authorities/subjects/sh85113249; info:lc/authorities/subjects/sh85062487,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.750.0347L,dc1_750_0347.tif
work,dc1_750_0348.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",California,"Palm Springs, California. El Mirador Hotel (closed in 1973\; burned in 1989): walkway around courtyard, with many flowers","View in tinted lantern slide, ca. 1928-1940. The El Mirador Hotel was built ca. 1928.",,info:lc/authorities/names/n2013035337,"Walker, Albert Raymond (American architect, 1881-1958); Eisen, Percy Augustus (American architect, 1885-1946)",1940,,,http://www.geonames.org/5380668/palm-springs.html,info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300018159; info:lc/authorities/subjects/sh85026282; info:lc/authorities/subjects/sh85053101; info:lc/authorities/subjects/sh92003550; info:lc/authorities/subjects/sh85074420; info:lc/authorities/subjects/sh85062487,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.750.0348L,dc1_750_0348.tif
work,dc1_750_0349.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",California,"Palm Springs, California. Home near Palm Springs: front view, with drive lined with barrel cactus","View in tinted lantern slide, ca. 1920-1940",,info:lc/authorities/names/n2013035337,,1920,,,http://www.geonames.org/5380668/palm-springs.html,info:lc/authorities/subjects/sh85101206; http://vocab.getty.edu/aat/300018159; info:lc/authorities/subjects/sh85006722; info:lc/authorities/subjects/sh85026282; info:lc/authorities/subjects/sh85053101; info:lc/authorities/subjects/sh92003550; info:lc/authorities/subjects/sh85062603; info:lc/authorities/subjects/sh85018606; info:lc/authorities/subjects/sh85146677; info:lc/authorities/subjects/sh85040193,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.750.0349L,dc1_750_0349.tif
work,dc1_750_0350.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",California,"Palm Springs, California: large bougainvillea tree in Palm Springs","View in tinted lantern slide, ca. 1920-1940",,info:lc/authorities/names/n2013035337,,1920,,,http://www.geonames.org/5380668/palm-springs.html,info:lc/authorities/subjects/sh85101206; info:lc/authorities/subjects/sh85016084,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.750.0350L,dc1_750_0350.tif
work,dc1_750_0351.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",California,"Colorado Desert, California: landscape at dawn near Two Bunch Palms","View in tinted lantern slide, ca. 1920-1940",,info:lc/authorities/names/n2013035337,,1920,,,http://www.geonames.org/4018698/sonoran-desert.html,info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85037166; info:lc/authorities/subjects/sh85097246; info:lc/authorities/subjects/sh85101292; info:lc/authorities/subjects/sh85074392,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.750.0351L,dc1_750_0351.tif
work,dc1_750_0352.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",California,"Colorado Desert, California: Mount San Jacinto from Two Bunch Palms","View in tinted lantern slide, ca. 1920-1940",,info:lc/authorities/names/n2013035337,,1920,,,http://www.geonames.org/5392100/san-jacinto-peak.html,info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85037166; info:lc/authorities/subjects/sh85087823; info:lc/authorities/subjects/sh85097477; info:lc/authorities/subjects/sh85097246; info:lc/authorities/subjects/sh85074392,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.750.0352L,dc1_750_0352.tif
work,dc1_750_0353.tif,row:2,,"American Travelogues, Branson DeCou",California,"Colorado Desert, California: palm groves near Palm Springs","View in tinted lantern slide, ca. 1915-1920.",,info:lc/authorities/names/n2013035337,,1920,,,http://www.geonames.org/5380668/palm-springs.html,info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85037166; info:lc/authorities/subjects/sh85087823; info:lc/authorities/subjects/sh85097477; info:lc/authorities/subjects/sh85097246; info:lc/authorities/subjects/sh85074392,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.750.0353L,dc1_750_0353.tif
work,dc1_750_0354.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",California,"Colorado Desert, California: landscape with jumping cholla cactus, Mount San Jacinto in the background","View in tinted lantern slide, ca. 1920-1940",,info:lc/authorities/names/n2013035337,,1920,,,http://www.geonames.org/5392100/san-jacinto-peak.html,info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85037166; info:lc/authorities/subjects/sh85087823; info:lc/authorities/subjects/sh85097477; info:lc/authorities/subjects/sh85018606; info:lc/authorities/subjects/sh85074392,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.750.0354L,dc1_750_0354.tif
work,dc1_750_0355.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",California,"Andreas Canyon near Palm Springs: view of rock formations, stream, vegetation","View in tinted lantern slide, ca. 1920-1940",,info:lc/authorities/names/n2013035337,,1920,,,http://www.geonames.org/5323938/andreas-canyon.html,info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85037166; info:lc/authorities/subjects/sh85097246; info:lc/authorities/subjects/sh85114250; info:lc/authorities/subjects/sh85074392; http://id.loc.gov/authorities/subjects/sh85114250,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.750.0355L,dc1_750_0355.tif
work,dc1_750_0356.tif,row:2,,"American Travelogues, Branson DeCou",California,"Colorado Desert, California: landscape with a stream, near Palm Springs","View in tinted lantern slide, ca. 1915-1920.",,info:lc/authorities/names/n2013035337,,1920,,,http://www.geonames.org/4018698/sonoran-desert.html,info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85037166; info:lc/authorities/subjects/sh85087823; info:lc/authorities/subjects/sh85097477; info:lc/authorities/subjects/sh85114250; info:lc/authorities/subjects/sh85074392; http://id.loc.gov/authorities/subjects/sh85114250,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.750.0356L,dc1_750_0356.tif
work,dc1_750_0357.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",California,"Colorado Desert, California. Palm Canyon near Palm Springs: view of Washington palms, wildflowers, stream","View in tinted lantern slide, ca. 1920-1940",,info:lc/authorities/names/n2013035337,,1920,,,http://www.geonames.org/4018698/sonoran-desert.html,info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85037166; info:lc/authorities/subjects/sh85087823; info:lc/authorities/subjects/sh85097477; info:lc/authorities/subjects/sh85097246; info:lc/authorities/subjects/sh85114250; info:lc/authorities/subjects/sh85146677; info:lc/authorities/subjects/sh85074392; http://id.loc.gov/authorities/subjects/sh85114250,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.750.0357L,dc1_750_0357.tif
work,dc1_750_0358.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",California,"Mojave Desert, California: landscape at sunset with Joshua trees (Yucca brevifolia) and mountains","View in tinted lantern slide, ca. 1920-1940",,info:lc/authorities/names/n2013035337,,1920,,,http://www.geonames.org/5373972/mojave-desert.html,info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85037166; info:lc/authorities/subjects/sh85087823; info:lc/authorities/subjects/sh85097477; info:lc/authorities/subjects/sh85074392,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.750.0358L,dc1_750_0358.tif
work,dc1_750_0359.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",California,"Colorado Desert, California: landscape with desert plants","View in tinted lantern slide, ca. 1920-1940",,info:lc/authorities/names/n2013035337,,1920,,,http://www.geonames.org/4018698/sonoran-desert.html,info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85037166; info:lc/authorities/subjects/sh85074392,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.750.0359L,dc1_750_0359.tif
work,dc1_750_0360.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",California,"Colorado Desert, California: landscape with desert plants, palms","View in tinted lantern slide, ca. 1920-1940",,info:lc/authorities/names/n2013035337,,1920,,,http://www.geonames.org/4018698/sonoran-desert.html,info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85037166; info:lc/authorities/subjects/sh85097246; info:lc/authorities/subjects/sh85074392,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.750.0360L,dc1_750_0360.tif
work,dc1_750_0361.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",California,"Colorado Desert, California. Box Canyon: view of vegetation at base of canyon","View in tinted lantern slide, ca. 1920-1940",,info:lc/authorities/names/n2013035337,,1920,,,http://www.geonames.org/4018698/sonoran-desert.html,info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85037166; info:lc/authorities/subjects/sh85019838; info:lc/authorities/subjects/sh85074392,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.750.0361L,dc1_750_0361.tif
work,dc1_750_0362.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",California,"Colorado Desert, California: landscape with Mount San Jacinto in the background","View in tinted lantern slide, ca. 1920-1940",,info:lc/authorities/names/n2013035337,,1920,,,http://www.geonames.org/5392100/san-jacinto-peak.html,info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85037166; info:lc/authorities/subjects/sh85087823; info:lc/authorities/subjects/sh85097477; info:lc/authorities/subjects/sh85074392,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.750.0362L,dc1_750_0362.tif
work,dc1_750_0363.tif,row:2,,"American Travelogues, Branson DeCou",California,"San Bernardino County, California. Mount San Gorgonio: distant view, over the orange groves of Redlands Valley","View in tinted lantern slide, ca. 1915-1920.",,info:lc/authorities/names/n2013035337,,1920,,,http://www.geonames.org/5386754/redlands.html,info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85095323; info:lc/authorities/subjects/sh85087823; info:lc/authorities/subjects/sh85097477; info:lc/authorities/subjects/sh85074392,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.750.0363L,dc1_750_0363.tif
work,dc1_750_0364.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",California,"San Bernardino County, California. Mount San Gorgonio: distant view, over the orange groves of Redlands Valley","View in tinted lantern slide, ca. 1920-1940",,info:lc/authorities/names/n2013035337,,1920,,,http://www.geonames.org/5386754/redlands.html,info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85095323; info:lc/authorities/subjects/sh85087823; info:lc/authorities/subjects/sh85097477; info:lc/authorities/subjects/sh85074392,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.750.0364L,dc1_750_0364.tif
work,dc1_750_0365.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",California,"San Bernardino County, California: orange grove in Redlands Valley, with the San Bernardino Mountains in the background","View in tinted lantern slide, ca. 1920-1940",,info:lc/authorities/names/n2013035337,,1920,,,http://www.geonames.org/5386754/redlands.html,info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85095323; info:lc/authorities/subjects/sh85087823; info:lc/authorities/subjects/sh85074392,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.750.0365L,dc1_750_0365.tif
work,dc1_750_0366.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",California,"San Bernardino County, California: orange tree in Redlands Valley, with blossoms and fruit","View in tinted lantern slide, ca. 1920-1940",,info:lc/authorities/names/n2013035337,,1920,,,http://www.geonames.org/5386754/redlands.html,info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85095323,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.750.0366L,dc1_750_0366.tif
work,dc1_750_0367.tif,row:2,,"American Travelogues, Branson DeCou",California,California flora and fauna: navel oranges (Citrus sinensis) and blossoms,"View in tinted lantern slide, ca. 1915-1920.",,info:lc/authorities/names/n2013035337,,1920,,,http://www.geonames.org/5386754/redlands.html,info:lc/authorities/subjects/sh85090290; info:lc/authorities/subjects/sh85095257,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.750.0367L,dc1_750_0367.tif
work,dc1_750_0368.tif,row:2,,"American Travelogues, Branson DeCou",California,"San Bernardino County, California. Rim of the World Drive: panoramic view of mountains and canyons","View in tinted lantern slide, ca. 1915-1920.",,info:lc/authorities/names/n2013035337,,1920,,,http://www.geonames.org/5391726/san-bernardino-county.html,info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85087823; info:lc/authorities/subjects/sh85097477; info:lc/authorities/subjects/sh85074392,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.750.0368L,dc1_750_0368.tif
